customer_id,month,emi_amount,paid_on_time,outstanding_bal
CUST00250,2,21388.69,0,217335.82
CUST00250,3,20043.26,1,21658.74
CUST00250,4,38318.76,1,87943.8
CUST00250,5,40347.14,1,257451.86
CUST00250,6,8188.68,0,360701.54
CUST00251,1,31671.8,1,209533.14
CUST00251,2,38618.9,1,115031.62
CUST00251,3,9955.98,0,49032.07
CUST00251,4,38198.65,0,187766.19
CUST00251,5,14929.82,1,292546.13
CUST00251,6,7445.27,1,72470.64
CUST00252,1,46754.92,1,89030.38
CUST00252,2,21806.83,1,359910.61
CUST00252,3,33440.95,1,101105.45
CUST00252,4,10724.53,0,284332.92
CUST00252,5,17627.19,1,425825.68
CUST00252,6,25636.05,0,380169.79
CUST00253,1,14893.41,1,301817.99
CUST00253,2,40529.61,0,476380.07
CUST00253,3,45751.01,1,485067.92
CUST00253,4,43475.18,1,205848.07
CUST00253,5,28479.6,0,295790.44
CUST00253,6,42664.51,1,7251.93
CUST00254,1,24264.97,0,123915.72
CUST00254,2,24541.19,0,445911.31
CUST00254,3,31629.72,0,456877.36
CUST00254,4,45421.33,1,490092.02
CUST00254,5,6802.64,1,366738.15
CUST00254,6,27689.73,1,265560.86
CUST00255,1,26567.12,0,410645.66
CUST00255,2,25359.86,0,41545.76
CUST00255,3,38888.54,0,365893.14
CUST00255,4,47747.03,0,179202.84
CUST00255,5,15757.81,1,7965.08
CUST00255,6,35106.6,0,351652.24
CUST00256,1,43606.5,0,291830.06
CUST00256,2,48938.94,1,385917.5
CUST00256,3,44338.96,1,92472.87
CUST00256,4,44219.83,0,232147.89
CUST00256,5,33503.1,0,35349.3
CUST00256,6,45204.55,1,265460.16
CUST00257,1,18346.55,1,349027.49
CUST00257,2,32562.56,1,397239.38
CUST00257,3,40446.13,1,310227.61
CUST00257,4,20106.26,1,257368.24
CUST00257,5,45950.19,1,443988.95
CUST00257,6,9993.49,1,232676.44
CUST00258,1,6839.35,1,87633.7
CUST00258,2,30145.57,1,280379.1
CUST00258,3,39810.9,0,490625.81
CUST00258,4,15738.47,1,324519.2
CUST00258,5,38182.1,1,435565.69
CUST00258,6,36627.96,0,380442.95
CUST00259,1,19420.87,1,251782.99
CUST00259,2,24031.81,1,31684.59
CUST00259,3,20535.2,1,250725.05
CUST00259,4,42330.19,1,354912.64
CUST00259,5,35523.87,1,449725.6
CUST00259,6,25339.03,1,399951.93
CUST00260,1,47541.44,1,94176.79
CUST00260,2,44779.05,1,40085.2
CUST00260,3,45407.56,1,479128.25
CUST00260,4,8462.63,0,137971.37
CUST00260,5,36368.69,1,75249.03
CUST00260,6,14191.53,0,11345.13
CUST00261,1,23744.15,0,270717.48
CUST00261,2,10941.23,1,210064.99
CUST00261,3,38196.92,1,145758.4
CUST00261,4,7832.73,0,417473.76
CUST00261,5,28382.92,1,205845.86
CUST00261,6,20425.66,0,393412.18
CUST00262,1,26876.68,0,348431.79
CUST00262,2,42885.85,1,229003.55
CUST00262,3,30526.32,1,85868.56
CUST00262,4,16700.34,1,185951.16
CUST00262,5,17966.58,1,74169.17
CUST00262,6,17797.19,0,309315.11
CUST00263,1,12235.54,1,142623.29
CUST00263,2,48794.27,0,346429.63
CUST00263,3,34986.02,0,80627.36
CUST00263,4,10261.28,1,287262.59
CUST00263,5,24839.99,1,92248.29
CUST00263,6,30311.93,1,332776.64
CUST00264,1,49011.02,0,186457.47
CUST00264,2,29294.0,0,266821.48
CUST00264,3,10467.05,1,202281.17
CUST00264,4,27473.76,0,473894.53
CUST00264,5,46751.51,0,2147.15
CUST00264,6,38232.27,1,165640.32
CUST00265,1,36745.31,1,447988.73
CUST00265,2,48632.25,1,333443.87
CUST00265,3,40980.93,0,453440.39
CUST00265,4,24894.75,0,56157.81
CUST00265,5,26554.16,1,69711.65
CUST00265,6,29793.2,1,12397.8
CUST00266,1,32788.49,0,222986.35
CUST00266,2,9161.65,1,304075.6
CUST00266,3,13781.74,1,111071.93
CUST00266,4,47104.93,1,97857.84
CUST00266,5,8761.53,1,338531.69
CUST00266,6,48093.07,1,197211.81
CUST00267,1,27070.94,1,302538.91
CUST00267,2,47453.1,0,180532.43
CUST00267,3,11657.57,1,184814.98
CUST00267,4,21777.4,1,172460.11
CUST00267,5,18863.84,1,437150.87
CUST00267,6,8941.94,0,443902.44
CUST00268,1,38368.75,1,401842.75
CUST00268,2,17988.53,0,485180.34
CUST00268,3,24072.45,1,69783.84
CUST00268,4,31423.1,1,71819.64
CUST00268,5,18645.4,1,493319.17
CUST00268,6,7975.21,1,378057.03
CUST00269,1,8980.17,1,319403.0
CUST00269,2,17299.8,0,277906.92
CUST00269,3,36961.12,0,99628.78
CUST00269,4,42452.77,1,276933.46
CUST00269,5,6900.48,1,417292.6
CUST00269,6,18676.15,1,369928.01
CUST00270,1,15103.41,1,77011.98
CUST00270,2,18507.62,0,417121.54
CUST00270,3,26264.35,0,332956.73
CUST00270,4,17946.01,0,245943.25
CUST00270,5,35952.94,0,14221.29
CUST00270,6,39412.33,1,497166.48
CUST00271,1,8002.62,0,180879.76
CUST00271,2,26621.87,1,434172.96
CUST00271,3,33259.82,1,487129.37
CUST00271,4,41822.64,1,256262.93
CUST00271,5,30886.87,1,81423.62
CUST00271,6,7632.97,1,230521.98
CUST00272,1,36197.74,1,81654.43
CUST00272,2,17270.17,1,318123.57
CUST00272,3,47982.04,1,144928.1
CUST00272,4,28832.55,1,256933.25
CUST00272,5,39489.91,0,382344.69
CUST00272,6,31944.31,0,271856.17
CUST00273,1,44259.94,0,399938.6
CUST00273,2,17215.65,0,344173.32
CUST00273,3,9312.5,1,175814.68
CUST00273,4,11467.29,0,259085.37
CUST00273,5,21785.64,1,205997.25
CUST00273,6,46440.83,0,51208.93
CUST00274,1,11954.97,0,415786.78
CUST00274,2,40779.8,1,306714.18
CUST00274,3,42413.73,1,423034.87
CUST00274,4,37064.62,0,378153.37
CUST00274,5,10128.5,1,458015.58
CUST00274,6,10245.45,0,461704.88
CUST00275,1,26578.32,1,345525.35
CUST00275,2,11255.63,1,444863.19
CUST00275,3,31894.19,1,86103.58
CUST00275,4,18710.79,0,407287.05
CUST00275,5,15006.1,0,71179.67
CUST00275,6,15195.85,0,104920.5
CUST00276,1,49149.93,1,345409.07
CUST00276,2,40281.34,1,9403.21
CUST00276,3,26791.47,1,21258.47
CUST00276,4,9851.78,0,256739.6
CUST00276,5,7666.94,1,454264.65
CUST00276,6,6947.67,1,333793.21
CUST00277,1,38954.76,1,460049.04
CUST00277,2,14243.05,0,92390.91
CUST00277,3,20819.01,1,72778.49
CUST00277,4,38578.91,1,474395.8
CUST00277,5,20652.64,0,427569.04
CUST00277,6,40136.1,1,120911.26
CUST00278,1,30660.59,1,409793.25
CUST00278,2,39345.98,1,108499.04
CUST00278,3,13619.64,1,85886.73
CUST00278,4,38930.8,1,486789.95
CUST00278,5,9440.86,0,460238.59
CUST00278,6,43308.36,1,183231.51
CUST00279,1,31522.13,1,336762.85
CUST00279,2,9829.6,1,490650.56
CUST00279,3,24084.13,1,113777.11
CUST00279,4,10078.05,1,61807.7
CUST00279,5,9964.23,0,247908.01
CUST00279,6,21256.27,1,278566.06
CUST00280,1,6827.39,1,246856.4
CUST00280,2,22315.15,1,300194.75
CUST00280,3,19040.31,1,112936.71
CUST00280,4,23327.7,1,94392.49
CUST00280,5,8132.41,1,469541.0
CUST00280,6,21534.86,1,499361.66
CUST00281,1,27124.18,1,198184.88
CUST00281,2,28519.81,0,42502.96
CUST00281,3,11451.54,1,347518.56
CUST00281,4,48990.69,0,462645.16
CUST00281,5,49003.4,1,181855.0
CUST00281,6,13958.89,0,297480.41
CUST00282,1,49579.76,1,116434.82
CUST00282,2,24111.69,1,139259.17
CUST00282,3,37107.22,1,296824.99
CUST00282,4,39033.63,0,471612.53
CUST00282,5,21024.38,0,301582.72
CUST00282,6,23199.96,1,255707.26
CUST00283,1,11631.83,1,54018.33
CUST00283,2,16281.04,1,115410.9
CUST00283,3,47408.14,1,49801.7
CUST00283,4,7378.36,1,249067.45
CUST00283,5,6203.7,0,191316.49
CUST00283,6,35564.2,0,151376.31
CUST00284,1,33045.47,1,330540.3
CUST00284,2,28397.7,1,396365.71
CUST00284,3,14086.93,0,248949.52
CUST00284,4,27715.76,1,171807.82
CUST00284,5,43685.25,1,8835.2
CUST00284,6,39378.42,1,440062.84
CUST00285,1,10361.03,1,157279.6
CUST00285,2,21935.15,1,17990.56
CUST00285,3,12959.11,0,430180.35
CUST00285,4,18637.01,0,82072.12
CUST00285,5,24380.65,1,357861.59
CUST00285,6,26935.47,1,284427.61
CUST00286,1,27074.92,1,342687.08
CUST00286,2,30749.46,1,281127.71
CUST00286,3,12033.99,1,195692.41
CUST00286,4,27261.1,1,308469.84
CUST00286,5,20874.37,1,160241.39
CUST00286,6,6266.61,1,64099.03
CUST00287,1,21488.45,0,291983.49
CUST00287,2,39433.73,0,170628.26
CUST00287,3,9380.75,1,495972.76
CUST00287,4,23536.83,1,330620.0
CUST00287,5,16142.63,0,156049.76
CUST00287,6,8822.38,0,32750.12
CUST00288,1,18721.06,1,84889.62
CUST00288,2,29228.76,1,230454.69
CUST00288,3,43851.58,1,257379.91
CUST00288,4,23952.77,1,347979.24
CUST00288,5,31459.52,1,188868.8
CUST00288,6,22563.54,1,48862.84
CUST00289,1,26976.14,0,337555.65
CUST00289,2,20118.54,1,405728.59
CUST00289,3,35032.44,0,307413.94
CUST00289,4,21350.04,1,100879.31
CUST00289,5,33594.99,1,420190.24
CUST00289,6,29112.53,1,132577.55
CUST00290,1,18379.41,1,201013.68
CUST00290,2,15164.87,0,478970.53
CUST00290,3,37296.81,1,47366.81
CUST00290,4,20157.71,1,283214.15
CUST00290,5,28897.86,1,104869.58
CUST00290,6,40804.33,0,411869.47
CUST00291,1,27708.78,1,216455.24
CUST00291,2,29297.64,0,207157.13
CUST00291,3,16306.92,1,226614.3
CUST00291,4,39354.9,0,440448.28
CUST00291,5,33252.98,1,431354.9
CUST00291,6,30957.95,0,330403.11
CUST00292,1,42075.86,1,133967.98
CUST00292,2,33706.69,1,426387.32
CUST00292,3,45807.61,1,363307.53
CUST00292,4,7694.67,0,182137.33
CUST00292,5,11648.47,0,373216.76
CUST00292,6,39448.85,1,205130.13
CUST00293,1,43708.37,1,316963.74
CUST00293,2,43068.51,1,411855.35
CUST00293,3,34071.92,1,343427.45
CUST00293,4,15625.84,0,56779.29
CUST00293,5,13636.22,0,398522.38
CUST00293,6,18974.33,1,279912.51
CUST00294,1,24625.98,0,452827.81
CUST00294,2,14089.57,1,68215.31
CUST00294,3,16627.86,1,329335.36
CUST00294,4,12919.33,1,481893.45
CUST00294,5,26862.89,1,27663.64
CUST00294,6,45342.75,1,300799.87
CUST00295,1,44022.73,1,448386.62
CUST00295,2,35225.24,1,198447.53
CUST00295,3,42791.47,0,118020.58
CUST00295,4,30693.8,1,466467.72
CUST00295,5,28488.09,1,474837.25
CUST00295,6,46920.0,1,248225.55
CUST00296,1,9061.2,1,61138.42
CUST00296,2,41300.93,1,416167.08
CUST00296,3,38175.64,0,371979.49
CUST00296,4,47097.5,0,72138.95
CUST00296,5,12881.94,1,219737.71
CUST00296,6,16443.77,1,27962.7
CUST00297,1,29006.15,0,474355.44
CUST00297,2,19242.05,1,237427.06
CUST00297,3,16085.6,1,439716.77
CUST00297,4,47163.75,1,237610.89
CUST00297,5,21548.27,1,10537.11
CUST00297,6,48506.23,1,17404.72
CUST00298,1,38275.24,1,345341.23
CUST00298,2,40496.12,0,126491.45
CUST00298,3,22311.06,0,479241.81
CUST00298,4,21328.48,0,61026.88
CUST00298,5,44012.88,1,194235.51
CUST00298,6,45940.51,1,463753.7
CUST00299,1,46306.7,1,45125.16
CUST00299,2,42021.85,0,148711.45
CUST00299,3,43673.75,0,457945.4
CUST00299,4,33410.87,0,203144.41
CUST00299,5,6524.68,1,411598.89
CUST00299,6,47322.29,1,368470.98
CUST00300,1,46692.37,1,358693.01
CUST00300,2,44454.26,1,412200.43
CUST00300,3,36431.7,1,33183.62
CUST00300,4,23939.17,0,406714.02
CUST00300,5,38200.35,1,347605.05
CUST00300,6,39288.9,0,320796.26
CUST00301,1,33357.04,0,68046.11
CUST00301,2,23029.78,0,152773.77
CUST00301,3,30911.42,1,78911.22
CUST00301,4,28236.47,0,381581.35
CUST00301,5,43113.22,0,205158.1
CUST00301,6,47273.82,1,239182.74
CUST00302,1,38082.74,1,86739.51
CUST00302,2,31685.92,1,399764.33
CUST00302,3,13939.87,1,183799.78
CUST00302,4,22707.24,1,472378.58
CUST00302,5,44795.36,0,10367.32
CUST00302,6,6033.65,1,323553.34
CUST00303,1,33198.23,1,487063.79
CUST00303,2,13921.98,0,425915.44
CUST00303,3,7240.23,1,214451.68
CUST00303,4,16707.1,1,479016.43
CUST00303,5,12655.53,1,58675.26
CUST00303,6,37336.25,1,386679.66
CUST00304,1,46772.82,0,247074.52
CUST00304,2,15101.78,0,95272.08
CUST00304,3,43787.15,1,143980.99
CUST00304,4,27237.57,0,215654.29
CUST00304,5,14297.27,0,497603.72
CUST00304,6,17733.53,0,94681.58
CUST00305,1,13116.64,0,14386.56
CUST00305,2,48925.77,0,308840.12
CUST00305,3,45829.77,1,291451.54
CUST00305,4,34125.6,1,5160.12
CUST00305,5,10994.22,1,487199.59
CUST00305,6,22889.96,0,356667.97
CUST00306,1,36880.39,0,298597.97
CUST00306,2,8287.5,1,29376.16
CUST00306,3,19978.81,0,235466.21
CUST00306,4,20943.58,1,469660.97
CUST00306,5,48524.44,1,354782.98
CUST00306,6,41443.38,1,126828.44
CUST00307,1,32884.6,1,488761.94
CUST00307,2,35206.79,0,484028.91
CUST00307,3,30180.22,1,89686.11
CUST00307,4,12643.99,1,465163.47
CUST00307,5,44505.35,0,44823.99
CUST00307,6,36961.5,1,70897.87
CUST00308,1,10257.89,1,489258.3
CUST00308,2,27464.48,1,373911.68
CUST00308,3,46680.67,1,451396.34
CUST00308,4,16844.74,1,258486.34
CUST00308,5,24609.89,0,157771.46
CUST00308,6,49755.43,0,277837.35
CUST00309,1,46528.38,0,399110.09
CUST00309,2,7395.0,0,27283.58
CUST00309,3,13241.36,1,130111.98
CUST00309,4,36768.33,1,58012.02
CUST00309,5,45282.88,1,20395.85
CUST00309,6,21043.41,0,280427.26
CUST00310,1,25599.19,1,422919.18
CUST00310,2,44009.57,1,174802.15
CUST00310,3,14168.02,1,90327.48
CUST00310,4,12573.28,1,411285.88
CUST00310,5,30346.13,0,292838.7
CUST00310,6,31259.63,1,263007.7
CUST00311,1,30685.45,1,460206.6
CUST00311,2,16077.08,1,338454.26
CUST00311,3,44931.55,1,142140.63
CUST00311,4,49160.05,1,197084.9
CUST00311,5,31565.23,1,418488.6
CUST00311,6,11919.9,1,230116.59
CUST00312,1,36846.8,1,227027.76
CUST00312,2,47984.07,1,329003.15
CUST00312,3,19824.21,1,328086.38
CUST00312,4,47790.32,1,473709.2
CUST00312,5,49991.95,1,64660.1
CUST00312,6,43847.55,0,141477.0
CUST00313,1,40916.61,0,35362.04
CUST00313,2,47835.51,1,46275.51
CUST00313,3,16482.38,0,482524.65
CUST00313,4,43948.2,1,10256.02
CUST00313,5,14370.02,1,389746.27
CUST00313,6,17822.12,0,77067.33
CUST00314,1,18434.6,1,367944.64
CUST00314,2,46476.49,0,301756.8
CUST00314,3,21156.99,1,416026.44
CUST00314,4,28069.4,1,222721.21
CUST00314,5,22464.03,1,281528.54
CUST00314,6,24038.18,1,405497.18
CUST00315,1,32624.05,1,315343.13
CUST00315,2,9182.64,1,170872.42
CUST00315,3,25858.62,0,323805.31
CUST00315,4,37113.6,1,263639.36
CUST00315,5,34125.14,1,145351.51
CUST00315,6,24681.0,1,150196.63
CUST00316,1,49288.38,0,451451.81
CUST00316,2,42869.21,1,213865.9
CUST00316,3,30584.11,1,38266.26
CUST00316,4,7029.27,1,255325.79
CUST00316,5,23585.87,1,330427.63
CUST00316,6,30581.52,1,177728.82
CUST00317,1,31350.55,1,8134.35
CUST00317,2,38323.23,1,89776.1
CUST00317,3,13199.37,1,22629.36
CUST00317,4,23731.32,0,148823.76
CUST00317,5,31424.38,1,378677.13
CUST00317,6,25247.66,1,170667.19
CUST00318,1,46315.04,0,105534.19
CUST00318,2,8519.92,1,129658.84
CUST00318,3,35303.39,1,267188.0
CUST00318,4,5263.12,1,6652.3
CUST00318,5,34511.04,1,345903.11
CUST00318,6,44095.12,0,300943.72
CUST00319,1,26902.51,1,406566.24
CUST00319,2,32753.52,0,336901.57
CUST00319,3,36063.2,1,402320.37
CUST00319,4,8943.58,0,6937.96
CUST00319,5,10036.06,1,348016.22
CUST00319,6,13469.95,1,104614.74
CUST00320,1,34188.04,0,120890.11
CUST00320,2,42894.04,1,95457.23
CUST00320,3,18541.3,1,74082.82
CUST00320,4,23984.57,1,83052.75
CUST00320,5,11859.0,0,222632.97
CUST00320,6,26827.11,1,429898.22
CUST00321,1,31335.18,0,147415.7
CUST00321,2,42325.28,1,25461.09
CUST00321,3,5354.34,0,423814.77
CUST00321,4,24430.46,1,424308.13
CUST00321,5,38168.52,1,365539.27
CUST00321,6,49956.19,1,243748.26
CUST00322,1,26874.54,1,362307.09
CUST00322,2,47087.64,1,115952.89
CUST00322,3,7731.71,1,211002.27
CUST00322,4,19213.26,1,133924.44
CUST00322,5,34173.51,1,58470.37
CUST00322,6,33021.35,0,173382.06
CUST00323,1,36388.15,1,80666.72
CUST00323,2,37679.41,1,171923.69
CUST00323,3,15444.64,0,293829.36
CUST00323,4,35823.83,1,426726.9
CUST00323,5,37183.96,1,65579.28
CUST00323,6,18202.73,0,195185.62
CUST00324,1,23758.75,0,326250.09
CUST00324,2,21211.5,1,399877.53
CUST00324,3,43003.91,1,103604.3
CUST00324,4,36081.39,1,333528.23
CUST00324,5,10809.34,0,78157.05
CUST00324,6,27148.36,1,471527.35
CUST00325,1,27217.63,0,104716.47
CUST00325,2,7117.22,1,179393.38
CUST00325,3,16736.36,0,79302.73
CUST00325,4,42257.69,1,15985.0
CUST00325,5,7864.95,1,56984.65
CUST00325,6,15201.06,1,112047.82
CUST00326,1,16602.0,1,392442.9
CUST00326,2,39621.83,1,133745.62
CUST00326,3,11803.03,0,436847.84
CUST00326,4,32193.03,1,353202.46
CUST00326,5,46698.44,1,399493.44
CUST00326,6,48319.12,1,487329.88
CUST00327,1,40174.36,1,391078.13
CUST00327,2,47632.26,1,20984.72
CUST00327,3,9743.5,0,59029.68
CUST00327,4,14242.38,1,78516.27
CUST00327,5,18145.53,1,380982.34
CUST00327,6,27427.6,1,77147.87
CUST00328,1,21368.16,0,61491.73
CUST00328,2,14085.06,1,384609.65
CUST00328,3,5296.44,1,170660.03
CUST00328,4,27726.02,1,133007.81
CUST00328,5,37183.99,1,180321.7
CUST00328,6,34924.79,0,376603.13
CUST00329,1,28834.26,0,68997.17
CUST00329,2,24297.03,1,449032.63
CUST00329,3,47832.82,1,397303.67
CUST00329,4,21279.85,1,221289.34
CUST00329,5,39656.83,0,403123.43
CUST00329,6,47463.93,1,169151.81
CUST00330,1,23074.29,0,217036.14
CUST00330,2,22696.98,1,330088.09
CUST00330,3,33865.96,1,28904.91
CUST00330,4,33422.34,0,399535.38
CUST00330,5,44411.6,1,209652.65
CUST00330,6,44860.23,0,276805.21
CUST00331,1,18694.54,0,156847.62
CUST00331,2,20487.08,1,450104.26
CUST00331,3,32468.05,0,350147.53
CUST00331,4,25078.51,0,443789.88
CUST00331,5,33096.19,1,326018.54
CUST00331,6,36386.19,0,202252.85
CUST00332,1,13878.31,1,42140.46
CUST00332,2,29184.51,1,362549.34
CUST00332,3,38302.35,0,260234.85
CUST00332,4,29335.56,0,46409.78
CUST00332,5,29830.36,1,170354.44
CUST00332,6,33605.85,1,13945.61
CUST00333,1,40846.94,1,129345.09
CUST00333,2,42450.3,1,363254.62
CUST00333,3,49412.96,1,365993.08
CUST00333,4,42871.25,1,313494.77
CUST00333,5,20951.3,1,378279.97
CUST00333,6,47360.44,1,148980.56
CUST00334,1,38158.64,1,169490.15
CUST00334,2,15624.38,0,494500.04
CUST00334,3,30451.88,0,332760.27
CUST00334,4,43002.31,0,175168.57
CUST00334,5,17804.1,0,286382.87
CUST00334,6,11298.72,1,259833.32
CUST00335,1,16143.5,1,258225.91
CUST00335,2,13664.99,1,227154.8
CUST00335,3,11594.9,1,414218.81
CUST00335,4,8687.62,1,212443.37
CUST00335,5,10852.85,0,223082.04
CUST00335,6,21618.24,1,201376.85
CUST00336,1,30153.58,1,436007.4
CUST00336,2,31293.67,0,211711.1
CUST00336,3,24803.6,1,365858.48
CUST00336,4,23761.51,0,72173.09
CUST00336,5,10720.58,0,228856.4
CUST00336,6,48561.43,1,431635.83
CUST00337,1,10312.62,0,227716.19
CUST00337,2,6467.33,0,472034.78
CUST00337,3,21619.94,1,300800.11
CUST00337,4,23387.89,1,184792.98
CUST00337,5,18031.58,1,76652.26
CUST00337,6,21716.03,1,151630.04
CUST00338,1,26866.65,0,71069.9
CUST00338,2,31533.09,1,468410.33
CUST00338,3,18732.38,1,107790.73
CUST00338,4,41860.63,1,1042.88
CUST00338,5,29639.18,1,435213.27
CUST00338,6,23790.88,1,154850.94
CUST00339,1,25356.85,1,390674.67
CUST00339,2,26385.24,0,416841.73
CUST00339,3,10976.43,0,252381.93
CUST00339,4,25742.13,1,333610.37
CUST00339,5,11704.22,0,162608.14
CUST00339,6,40991.52,0,311794.74
CUST00340,1,22425.58,1,169498.94
CUST00340,2,7061.89,0,445021.58
CUST00340,3,38116.08,0,44264.95
CUST00340,4,12452.67,1,285997.4
CUST00340,5,40827.15,0,154424.04
CUST00340,6,34032.19,0,279676.41
CUST00341,1,13659.2,1,270917.16
CUST00341,2,39092.68,1,260876.89
CUST00341,3,38775.14,1,448432.14
CUST00341,4,10412.74,1,89871.7
CUST00341,5,5853.81,0,122643.35
CUST00341,6,36752.8,1,222114.73
CUST00342,1,41311.45,1,160215.58
CUST00342,2,31500.19,1,430987.17
CUST00342,3,6046.85,1,90254.0
CUST00342,4,6082.56,1,158691.22
CUST00342,5,16573.0,1,489893.06
CUST00342,6,29380.07,1,72017.13
CUST00343,1,16499.95,1,77113.69
CUST00343,2,47847.41,0,84595.52
CUST00343,3,32651.39,1,90728.92
CUST00343,4,37098.53,1,194969.86
CUST00343,5,19401.87,1,446505.51
CUST00343,6,16607.04,1,25939.06
CUST00344,1,15783.03,1,293014.54
CUST00344,2,27184.07,1,192524.34
CUST00344,3,10178.66,1,159168.22
CUST00344,4,29890.45,1,242085.75
CUST00344,5,23337.22,0,456867.55
CUST00344,6,5838.03,1,481737.34
CUST00345,1,35379.38,0,381489.15
CUST00345,2,34319.79,0,152306.42
CUST00345,3,23303.57,1,423138.93
CUST00345,4,27519.46,0,186652.61
CUST00345,5,49338.89,0,268767.81
CUST00345,6,24068.86,1,225871.0
CUST00346,1,5045.05,1,480557.22
CUST00346,2,32932.85,0,486040.9
CUST00346,3,5024.43,1,136651.47
CUST00346,4,16290.0,0,190076.76
CUST00346,5,20813.81,0,106377.07
CUST00346,6,42830.79,1,22742.37
CUST00347,1,38263.23,1,34967.61
CUST00347,2,9037.18,0,61488.48
CUST00347,3,11284.26,1,499410.63
CUST00347,4,44522.57,0,305222.65
CUST00347,5,48083.77,1,441965.81
CUST00347,6,47543.38,0,130680.27
CUST00348,1,38871.23,1,136506.57
CUST00348,2,34802.47,1,170814.9
CUST00348,3,25690.97,1,164228.62
CUST00348,4,46130.82,0,323221.65
CUST00348,5,5092.14,1,2139.62
CUST00348,6,5431.04,0,206581.52
CUST00349,1,45287.07,0,244488.36
CUST00349,2,22675.6,1,393652.62
CUST00349,3,34209.38,1,269324.66
CUST00349,4,45165.75,0,222588.39
CUST00349,5,10553.7,1,413733.42
CUST00349,6,21108.46,0,419572.9
CUST00350,1,41534.14,1,62381.93
CUST00350,2,21671.63,0,222288.83
CUST00350,3,14968.43,1,379210.5
CUST00350,4,35624.95,0,178910.51
CUST00350,5,9048.49,1,312618.28
CUST00350,6,41378.65,0,117128.97
CUST00351,1,27221.39,1,18398.02
CUST00351,2,27177.7,0,353484.0
CUST00351,3,14408.88,0,492131.77
CUST00351,4,33729.62,1,434958.12
CUST00351,5,30609.6,1,85238.55
CUST00351,6,13719.66,0,282853.52
CUST00352,1,35707.26,1,87764.42
CUST00352,2,31467.41,0,32524.66
CUST00352,3,16683.1,1,427739.48
CUST00352,4,44645.14,0,391126.35
CUST00352,5,13633.32,0,11558.75
CUST00352,6,48641.48,0,266470.76
CUST00353,1,16381.45,1,441550.97
CUST00353,2,5087.97,1,320483.14
CUST00353,3,47438.34,1,426929.91
CUST00353,4,19534.97,1,137017.8
CUST00353,5,35607.81,1,247787.36
CUST00353,6,28276.56,1,441901.22
CUST00354,1,15104.67,1,459195.75
CUST00354,2,28958.46,1,2579.64
CUST00354,3,13757.37,1,440049.23
CUST00354,4,41345.28,0,112814.0
CUST00354,5,36029.7,1,458497.61
CUST00354,6,13859.46,1,155402.93
CUST00355,1,33169.76,1,13936.38
CUST00355,2,24437.7,1,296265.39
CUST00355,3,33183.37,1,420253.79
CUST00355,4,16121.91,1,119179.61
CUST00355,5,20336.09,1,410816.9
CUST00355,6,28385.38,0,471773.79
CUST00356,1,39908.73,1,219264.74
CUST00356,2,9305.18,1,289467.23
CUST00356,3,8849.06,1,458357.19
CUST00356,4,21982.78,0,32514.11
CUST00356,5,10739.11,1,27394.42
CUST00356,6,32483.24,1,32895.13
CUST00357,1,35490.4,1,26101.57
CUST00357,2,43246.82,1,47915.13
CUST00357,3,38838.35,0,432291.37
CUST00357,4,40436.37,1,5303.27
CUST00357,5,22276.4,1,439969.08
CUST00357,6,32865.37,1,325460.71
CUST00358,1,35409.92,1,227038.38
CUST00358,2,19768.72,0,54003.29
CUST00358,3,5552.99,0,33772.24
CUST00358,4,40523.74,0,452185.0
CUST00358,5,10669.17,1,128143.05
CUST00358,6,23945.32,0,310425.44
CUST00359,1,13366.55,0,398512.79
CUST00359,2,7722.1,1,292261.15
CUST00359,3,28090.66,0,377186.82
CUST00359,4,19003.47,1,387747.83
CUST00359,5,11633.41,1,301664.74
CUST00359,6,18097.88,1,258840.29
CUST00360,1,34595.46,0,28658.82
CUST00360,2,27819.85,1,429351.1
CUST00360,3,23992.75,0,488255.39
CUST00360,4,33824.97,0,392631.9
CUST00360,5,20369.84,0,237862.53
CUST00360,6,36132.85,1,299881.15
CUST00361,1,19901.54,1,283048.45
CUST00361,2,20104.72,1,209347.64
CUST00361,3,12302.6,1,438052.74
CUST00361,4,45974.44,1,109702.94
CUST00361,5,5166.37,0,346610.28
CUST00361,6,25994.15,0,119509.52
CUST00362,1,38056.38,1,403635.65
CUST00362,2,21916.03,1,92122.26
CUST00362,3,49544.51,1,4946.05
CUST00362,4,21104.9,1,57594.65
CUST00362,5,18075.93,0,315667.29
CUST00362,6,46071.89,1,21952.41
CUST00363,1,6335.85,0,142050.44
CUST00363,2,14852.53,1,359418.34
CUST00363,3,20291.79,1,122982.13
CUST00363,4,13819.44,0,421440.71
CUST00363,5,45979.2,1,415722.87
CUST00363,6,11175.96,0,393707.04
CUST00364,1,9993.61,0,152536.19
CUST00364,2,15806.75,1,330454.36
CUST00364,3,47352.28,1,440831.9
CUST00364,4,44527.45,1,59246.66
CUST00364,5,44722.54,0,397449.06
CUST00364,6,13625.66,1,347176.95
CUST00365,1,19307.82,1,488490.77
CUST00365,2,16004.73,1,381541.19
CUST00365,3,31429.66,1,147091.37
CUST00365,4,11685.51,0,26629.49
CUST00365,5,40802.54,0,425751.32
CUST00365,6,48577.29,1,104618.79
CUST00366,1,8663.35,1,395498.61
CUST00366,2,32669.89,0,254306.9
CUST00366,3,38808.86,0,375568.13
